id, followers_count, following_count, tweet_count
1381418908993871876,267,678,566
1381423061270994947,129,348,484
1381434718399381507,50,122,233
1381449317790146560,39,30,6244
1381479694663622659,49,253,1809
1381584263028617219,223,274,4518
1381597126782767111,1317,1118,15122
1381619785268613130,1686,2608,32086
1381646577538891777,7,22,298
1381654374020173824,102,215,2665
1381689119659728900,1,26,243
1381711401593503750,13,164,389
1381716182261235712,18,430,962
1381741995027267588,20,81,3173
1381750750754258947,1388,1019,28066
1381774936583380995,695,260,1662
1381785123507552258,6,40,150
1381876562795053056,281,613,1618
1381962750096777216,76,123,4517
1381994116775620613,5,125,68
1382085159084773379,39,37,7552
1382093448325566468,112,440,837
1382123092856672257,70,414,7474
1382158365476933634,49,171,4303
1382324420149186561,195,848,1070
1382418118945955841,3,0,7
1382481454152712201,9,31,3
1382485090912067584,64,400,471
1382485119424995335,68,209,3602
1382492769512525828,34,364,5525
1382515296167202817,56,48,3882
1382522013915480064,136,603,4728
1382539474853363712,144,120,19998
1382656581494571009,13,80,1382
1382673700101754881,8,64,39
1382687653372514304,3,53,41
1382740837604454410,704,903,20275
1382742858051026956,88,1130,10084
1382749937415421956,243,200,15144
1382781353582854149,61,113,1521
1382790676249772032,13,88,406
1382801530760396803,1417,1478,34752
1382821193678479366,945,1244,23684
1382827507364343816,857,2058,15314
1382831455701716995,3479,4015,7566
1382876713948962817,8,2,502
1383003461369872384,27,119,1077
1383023974809010178,21,46,470
1383024748595122177,9,93,3339
1383039204960169991,1,51,110
1383048397544943622,13,45,6052
1383102594197942272,29,110,96
1383138787614732293,35,110,398
1383139977953996805,12,127,1027
1383161582272839689,22,72,1053
1383184915257303043,20,79,952
1383185105766744067,12,89,1391
1383417007312277507,2871,2871,9699
1383428782594297856,112,342,3901
1383478192682401799,39,250,8023
1383579962062503936,5179,5121,77539
1383597858398425090,10,57,118
1383605557337022468,41,107,40
1383658611860115461,102,822,20726
1383672701747830787,117,96,15568
1383680626625110019,1,50,218
1383687088046895109,81,110,1234
1383723827058774016,8,87,1522
1383777051618942977,489,593,12801
1383814180109656073,2,45,1696
1383850181028847623,12,69,124
1383927399708991496,4,26,89
1383932580114747395,416,764,6090
1383936085860896770,19,355,415
1383936794324918282,28,930,1998
1383951505649135629,4653,2613,13198
1383951686490755073,1381,503,3923
1383952061306347525,581,226,19433
1383960782782623751,1189,346,1439
1383975306445287434,25,95,5955
1384143486379692036,37,70,1125
1384185618511458305,190,529,2959
1384202072019505152,195,195,19005
1384219710208692232,382,643,16011
1384243680484085762,180,459,1363
1384272086613434373,398,1661,2942
1384275545320353803,6132,5591,7337
1384351575964069895,26,160,306
1384393785958883328,385,126,4740
1384576794452496386,7,99,1233
1384592269832032256,94,479,1859
1384608401754361863,0,6,36
1384650406324838401,71,293,4763
1384655619743956995,228,679,4046
1384665678465179653,29,150,447
1384677088163246081,56,116,6952
1384701953897283584,244,796,2458
1384717165618728961,9,77,1246
1384717573024059393,864,871,14185
1384754585277980673,1,13,83
1384832867881082880,17,50,996
1384892587090366467,43,1444,3318
1384961006502305795,58,397,3601
1384965375020912646,29,75,149
1384990158475366400,1736,489,4867
1385001281111138304,96,294,2901
1385001688197632001,22,14,91
1385014687729963014,346,460,7161
1385049237138952194,29,27,1739
1385060443174154240,40,107,898
1385075749451931648,365,559,44400
1385181632223748098,298,1113,12656
1385198293546831873,478,1092,13296
1385287841828249603,401,548,29687
1385331489815080961,11,44,132
1385356326197469185,2,36,54
1385359419685416968,104,189,257
1385380375216762880,69,189,2787
1385416489428209664,538,827,2328
1385439501837873152,338,341,359
1385457488611266563,278,1498,37002
1385569921065684998,124,541,4349
1385580765396803584,5,9,256
1385620108240949249,288,1038,3015
1385649968409714689,3,19,899
1385680040374030345,19,349,1138
1385716450082660353,26,49,2026
1385721332554510338,30,109,2020
1385755819749281793,9,107,842
1385808644986621953,2608,5001,28045
1385959955488968705,9,60,950
1385974361245499393,49,338,6972
1386026778494443522,9,44,12
1386043237895397382,590,652,13705
1386061580215926786,75,55,8817
1386064336356061188,150,208,2519
1386071221696143361,376,579,13280
1386089187246477312,700,1202,4543
1386122758845865989,879,1720,11375
1386124304035745793,3006,1433,13646
1386127010636996614,35,65,204
1386141588477390852,22,287,5394
1386173312573878274,0,13,12
1386319792508915716,188,371,5656
1386327073409622016,238,1799,12655
1386330614417219587,137,293,6021
1386337134433509385,3,21,2554
1386337529503404040,124,345,5626
1386340445433782273,449,1717,4022
1386371180496662529,30,60,125
1386371953020317698,197,570,1416
1386431765854687240,112,1867,10949
1386447009331261444,762,847,6142
1386493312945754112,9,25,32
1386546519676002306,33,211,1572
1386663876779986949,18,66,783
1386672683660742661,583,550,3533
1386694960297254916,19,44,2130
1386779671761719298,10,102,282
1386795471566479362,5,58,222
1386797247862657024,42,331,522
1386820423501991937,3,165,576
1386872704545038341,41,60,246
1387019625427345408,176,334,5846
1387031112694763522,123,285,5728
1387046353226780672,73,42,9955
1387051220553011213,4,44,430
1387127814541959171,19,57,480
1387169198003167234,0,75,223
1387201865662795781,132,352,578
1387236593560342530,445,184,3189
1387238449791524866,3,295,295
1387280174480334851,58715,167,1703
1387322981999910914,139,180,6958
1387456386188128256,278,407,888
1387473911315636229,127,139,10940
1387488364774010881,109,169,245
1387510486250541062,17,210,614
1387526046006845446,27,253,2506
1387542078083715072,18,151,135
1387608802451673090,40,290,2283
1387714995107078144,90,275,1118
1387773743871795205,63,187,3041
1387817882977964035,959,1293,5654
1387829872257536011,35,156,3132
1387872227165679622,151,172,8021
1387896606339502085,436,244,2632
1387923172100644865,14,162,1706
1387926194046242823,82,376,2920
1387934663273033728,3771,4179,44893
1387951628435738637,61,384,2064
1387953244224344064,27,288,1138
1387990300078002179,642,602,7802
1388093286045388802,15,67,1198
1388112484008173570,371,415,2945
1388154230649806848,15,41,48
1388156763577389058,1651,2102,2573
1388183334145208322,28,499,1405
1388193273114726407,1,72,56
1388227658065055745,1676,1422,15902
1388232451336589312,19,139,1543
1388261306558517251,12,75,460
1388287088311902211,4,33,962
1388311145052839936,26,82,232
1388329089237491714,656,568,11711
1388341202039320578,111,256,1839
1388421519882309634,37,18,1054
1388471286842773507,3177,3086,40779
1388496520572456960,7,71,1541
1388500673583632388,2,89,140
1388534208122040329,145,376,5082
1388539541129240576,36,196,1557
1388565379988000769,108,1025,14947
1388582266037850115,96,291,5402
1388582349106040838,441,1319,6392
1388582779533811717,36,72,1377
1388683602922246152,1738,2002,7355
1388695896494329857,39,292,5242
1388719286282293250,24,50,827
1388787850276184068,1137,1622,3289
1388849276684587008,2,83,261
1388861068408246273,206,442,1796
1388908936779214853,180,204,3614
1388929104460886016,3,63,755
1388931991941390339,11,90,3525
1388967583160864772,23,60,334
1388989812389171202,1321,1576,445
1389021845639376898,0,15,27
1389027652460326913,44,481,3432
1389032908883693568,85,116,3043
1389043561027538944,72,239,486
1389256323859206145,243,237,12628
1389258246981042184,1138,4454,492
1389337423633584131,17,125,490
1389370529837195266,17,245,1838
1389389416435683329,7,140,4
1389405118987186183,6,73,133
1389408698980839427,2,215,436
1389605885345943554,5,92,176
1389671395513278466,23,191,306
1389680593336680452,11022,11,2868
1389684933321449473,2008,4191,6496
1389687099369172993,13,45,572
1389697720596770817,209,555,6065
1389697818525327360,1437,1051,18321
1389703931622793218,210,409,5855
1389713648856272899,10,19,103
1389756066934804480,21,106,2230
1389767404625006601,131,365,3394
1389806468468248577,0,2,2
1389947513831149569,143,355,5955
1389976460639756290,142,314,5894
1389986777386131458,91,361,61
1390037848204713989,25,48,156
1390044605534642196,9,40,312
1390070573020106753,47,44,487
1390082177895960579,2308,2450,19179
1390082629056221187,70,143,876
1390088861154430979,2,220,740
1390107610347679753,26,123,575
1390121219744227330,734,1145,12621
1390143193040277504,4,43,66
1390152301139185669,316,167,15766
1390170712799948800,52,70,3629
1390193789592080389,127,49,5278
1390301835982868484,662,617,41584
1390317867397226500,29,101,1226
1390327272629051399,22,19,2403
1390407227358470144,11,110,707
1390429990743953410,114,157,5135
1390442273339547649,176,332,11545
1390451005851111428,2,1,223
1390462547338334209,0,8,443
1390488488664092672,4,97,397
1390517115124424704,51,41,1309
1390545025898098690,20,29,3218
1390598005477281794,73,296,5092
1390673394203561989,42,116,763
1390674031565750278,1417,3330,8050
1390675163327442951,5539,3954,1189
1390682932105334784,1,53,22
1390701158902214657,16,36,1595
1390701706481180674,317,571,6172
1390702746936938513,160,721,2412
1390735330404446215,48,55,8434
1390789050236350466,441,562,10821
1390821676393304067,26,104,1097
1390822882750644224,2157,2399,15237
1390838027396820997,93,487,1387
1390853255064924161,17,180,322
1390857157583818752,2557,3546,28015
1390861468355239938,221,611,4939
1391012106414301185,42,63,1346
1391088498904641537,531,628,4996
1391092951670050826,321,486,36668
1391098786152341504,364,978,11426
1391099296028704772,1,17,41
1391180063773708296,58,440,1627
1391191242978041860,406,379,12302
1391199659696214018,846,769,3859
1391204763732258817,10,28,655
1391259294058876931,2,12,2493
1391299452825214976,2917,2564,20651
1391418336265834499,63,113,6740
1391431226758737924,176,66,1110
1391463787472080899,0,0,1
1391483324024213507,262,278,15733
1391530788060020738,14,851,159
1391547309922598918,57,261,1710
1391556023983484931,90,239,1444
1391562136938323969,25,202,939
1391579701093744644,4,48,89
1391715932746178560,71,160,4740
1391724493769433090,573,986,5081
1391734853796864011,8,112,238
1391789754383994881,349,547,3085
1391800851338080257,123,399,2401
1391806288921874437,25,50,454
1391871241494188032,1696,2645,2126
1391883956333817857,124,171,1431
1391885594578628615,63,54,36
1391899426319372291,7468,25,1752
1391916679119179778,883,262,744
1391928875404480512,622,607,3124
1391937348112424964,79,115,3076
1391950020434403330,53,190,3805
1392008007953833985,4,45,371
1392145120376598534,13,208,2039
1392148933749661696,86,127,2971
1392164465605582848,3005,3214,1393
1392169765209350144,1,78,225
1392178066277994499,994,1052,13819
1392230781918105607,0,10,791
1392232229217177607,294,2454,14330
1392245411088318467,281,1317,1759
1392266660799827974,5,27,1505
1392321899049492482,29,25,503
1392331667445014534,6,129,260
1392360042066845696,320,360,6324
1392396914084167684,594,665,4632
1392501143092318212,93,113,3831
1392553792223199232,116,463,4490
1392564701658324994,13,354,323
1392598026196328457,0,2,29
1392604809405022211,138,131,3995
1392611615032463364,5,84,134
1392615813933326349,1005,1478,3758
1392617586974658566,7,102,85
1392618183769657351,19,77,102
1392620159760846851,25,97,84
1392627334671474692,23,92,53
1392797949814509570,4,227,193
1392827190828535809,1508,1720,3520
1392884374610354178,584,1631,6073
1392893289595080708,7,58,2442
1392947774971424769,34,559,692
1392951374879547397,7688,7366,30132
1392968434510671872,15,117,932
1393024555132850182,1,12,6
1393032008713003015,764,434,15360
1393043161983893504,1043,363,11855
1393049906395426816,2484,548,505
1393050941033697285,0,10,20
1393057262646841344,13,63,90
1393059884409790465,167,314,7411
1393090297538678785,28,82,7529
1393172660956372999,9,48,1887
1393232280907403268,99,288,3335
1393240652138287106,495,1361,11488
1393262053582848006,1561,3083,60041
1393264440745861124,137,539,677
1393266561624969219,106,274,5047
1393318858631618564,441,1916,500
1393355497735077889,13,63,998
1393356029715431435,17,111,1854
1393387150654246913,1229,3519,8094
1393392858678312962,3175,3226,2759
1393517506183274496,20,21,553
1393567743895539713,715,1720,22076
1393613432839102467,66,105,1320
1393637306997825543,1379,711,4402
1393727496823128064,1,20,10
1393739874394587139,0,24,16
1393748607384305665,788,1570,586
1393771900078379009,6,13,31
1393903382985850880,256,366,5343
1393940403771019269,104,87,362
1394005706282577922,4,217,113
1394035172132204559,14,69,504
1394049438813917188,22,344,1566
1394055249434980353,61,423,1052
1394061949202309121,58,189,2130
1394062022510272512,330,807,2786
1394088369119010817,1,8,14
1394094217958461441,6,200,124
1394101147997294595,271,382,11251
1394165702160945152,3,25,53
1394189131144732672,3,58,47
1394202803334156291,44,190,881
1394255596904493057,1712,2362,15782
1394291247448272900,18,47,4530
1394300659491614725,13,119,4600
1394323538815881217,5,39,325
1394325478245343236,1537,2376,1065
1394338282134196224,55,88,1338
1394346430500937731,6,38,40
1394349325040459776,106,379,7227
1394364308956631049,183,911,1601
1394368803832745985,3,0,3039
1394376228438745088,420,437,3734
1394410628933115907,5068,1073,13511
1394450487622180866,45,305,398
1394452482743578627,2,13,767
1394455501761617923,1773,1113,9786
1394460023078756359,24,162,57
1394470556100141064,67,147,2257
1394491543508107269,0,0,13
1394506126524301320,24,206,4320
1394576522200158208,1,24,185
1394585100642291715,223,364,4368
1394633164522467329,296,769,4287
1394697810755391496,56,110,2913
1394701168723603461,1551,1443,3606
1394796227246632969,1737,1234,3157
1394835169379594241,1184,465,14022
1394871165659852805,123,571,2361
1394878571332751362,4,57,437
1394958190857621505,16,200,1307
1394997022583836672,8,274,803
1395007518011707398,294,238,10839
1395035972061089792,478,122,4159
1395043706747641858,57,189,2416
1395154737209790464,9,101,2567
1395177153336053763,1785,1906,2810
1395177952489492483,878,2575,4500
1395201597312016389,2,16,8
1395205078311653378,323,1014,868
1395211600353796097,368,872,6573
1395246926803636225,255,758,3420
1395369634153517059,1,2,430
1395420402889990149,17,612,1229
1395427061318230016,5,20,1439
1395428717531381763,45,71,6238
1395435323266637827,133,273,3592
1395447175937761280,4,53,409
1395459503248793603,75,144,10547
1395467347637456901,21,55,3223
1395478613034737666,94,269,2292
1395507405568585731,21,81,1793
1395511053254119425,64,131,493
1395526354410606598,13,78,511
1395555562855800832,26,129,1123
1395561299724185600,0,24,184
1395670555349688320,226,1101,14579
1395741862594482181,39,216,377
1395747746439696384,7,71,342
1395766791822008325,2636,2581,374
1395776877608984577,59,259,1069
1395843816586874885,9,55,964
1395854961079111680,4,58,1373
1395867938805227525,0,10,32
1396063292427210753,2,8,614
1396150307118256131,40,114,5088
1396157399317327872,1,12,154
1396158036272627714,14,23,734
1396175199104548864,15,233,250
1396264395349663747,9,79,179
1396290275933306881,32,757,538
1396376514413961216,27,219,103
1396425494241886210,65,1057,3224
1396432560822104067,4,37,660
1396481243777220612,1015,1341,13588
1396538987762929665,113,346,6539
